metric,method,band,window,n_subjects,mean,std,median,min,max,sem,ci95_lower,ci95_upper
clustering_coefficient,aec,beta1,T0,24,0.15626868235383073,0.05147380976131941,0.15385895994774945,0.0911146792371473,0.320054748396664,0.010507047419360378,0.13453319874673705,0.17800416596092442
clustering_coefficient,aec,beta1,T1,24,0.16099358490238716,0.05448946233715386,0.15742332525202715,0.09012448844792527,0.3007677980938993,0.011122614923719059,0.13798470289267525,0.18400246691209907
clustering_coefficient,aec,beta1,T2,24,0.15911480187205768,0.05399710904102152,0.15257494556811646,0.08351104080150785,0.3127866014610481,0.01102211372799392,0.13631382242573878,0.18191578131837657
clustering_coefficient,aec,beta2,Baseline,24,0.1507234941062747,0.0557842246544908,0.13941000352242097,0.08263358950244702,0.2763179142533473,0.011386907175023976,0.12716788191952608,0.17427910629302332
clustering_coefficient,aec,beta2,T0,24,0.15295490070336856,0.06124172940895602,0.1377814649949941,0.06584275628614598,0.311183017596013,0.01250091566812839,0.12709478636928803,0.1788150150374491
clustering_coefficient,aec,beta2,T1,24,0.15902419610884974,0.06884236621788288,0.14341240220948667,0.06160285731626524,0.31478900556582634,0.014052389159968941,0.12995461432850985,0.18809377788918963
clustering_coefficient,aec,beta2,T2,24,0.16076507110012497,0.07664995865272398,0.14927053718064492,0.0560416165044272,0.38562288513203113,0.015646107292050175,0.1283986321769924,0.19313151002325754
clustering_coefficient,aec,delta,Baseline,24,0.278698526115202,0.039804519417003165,0.28118806224485104,0.19285913533978735,0.3780568476929991,0.008125063502363592,0.26189055166589953,0.2955065005645045
clustering_coefficient,aec,delta,T0,24,0.2805142326139963,0.04285767644482261,0.27757586745633567,0.2132447794359282,0.3458528047867279,0.0087482865709261,0.26241702302092323,0.2986114422070693
clustering_coefficient,aec,delta,T1,24,0.2732371048522572,0.03947318867113232,0.26934138949257924,0.19641700478503601,0.347559776476868,0.008057430897073649,0.2565690391066002,0.2899051705979142
clustering_coefficient,aec,delta,T2,24,0.2795588394278299,0.04190511764086862,0.28520786856869806,0.19497272674730376,0.34210105297052545,0.008553846319285843,0.26186386014108426,0.2972538187145755
clustering_coefficient,aec,theta,Baseline,24,0.20585945297582017,0.0377649670495415,0.20584875262423302,0.1430510292198582,0.27230105112013275,0.007708741618699718,0.18991270595954296,0.22180619999209739
clustering_coefficient,aec,theta,T0,24,0.20680138140175205,0.03689983751660393,0.2071643796657179,0.12210590995631171,0.2699878893548253,0.007532147792273936,0.19121994654846355,0.22238281625504056
clustering_coefficient,aec,theta,T1,24,0.20333802226773093,0.03600252023107313,0.19816264258353988,0.1240577728906723,0.2799857403679607,0.007348983668363124,0.18813549127332624,0.21854055326213562
clustering_coefficient,aec,theta,T2,24,0.2078180279932915,0.04153988064088821,0.1997184662830358,0.11343121362973262,0.28399404717731164,0.008479292628857766,0.19027727476563475,0.22535878122094824
clustering_coefficient,coherence,alpha1,Baseline,24,0.23092440084922328,0.04401978548078205,0.21957802730154385,0.14513395664210807,0.33622239661871123,0.008985501084557626,0.21233647564722452,0.24951232605122203
clustering_coefficient,coherence,alpha1,T0,24,0.2308605092788938,0.03469074500591879,0.2359455298162358,0.14846065774518688,0.29675624293919056,0.00708121867179207,0.21621189238244964,0.24550912617533793
clustering_coefficient,coherence,alpha1,T1,24,0.22776695762374088,0.04000318543952596,0.23585813178544623,0.1433741242307083,0.29629968601128587,0.008165616034397687,0.2108750938704243,0.24465882137705747
clustering_coefficient,coherence,alpha1,T2,24,0.22928213601688177,0.038761929832080634,0.22788390377481918,0.14453635618078536,0.3008263319957906,0.007912245794513566,0.21291440853855517,0.24564986349520837
clustering_coefficient,coherence,alpha2,Baseline,24,0.22919310031212448,0.040775858402794525,0.23590532207248488,0.15762856846538398,0.3462029611461536,0.008323337242568705,0.21197496538120042,0.24641123524304853
clustering_coefficient,coherence,alpha2,T0,24,0.2259867589324102,0.03881614369016757,0.22565843087754528,0.15883125787637573,0.29936012373193915,0.007923312151955289,0.20959613894954215,0.24237737891527822
clustering_coefficient,coherence,alpha2,T1,24,0.22385417201013205,0.03147869581526937,0.2263499048696489,0.14976998339850028,0.28210262030422845,0.006425561876307839,0.21056188453348934,0.23714645948677476
clustering_coefficient,coherence,alpha2,T2,24,0.2252115777699332,0.034972988727421106,0.21972440108098312,0.148048830162372,0.28802312450216694,0.00713883143019081,0.21044377980237028,0.23997937573749611
clustering_coefficient,coherence,beta1,Baseline,24,0.22596795885409696,0.04075198593150012,0.2207165964475491,0.16175098004260854,0.33996452732717697,0.00831846429477116,0.20875990438371947,0.24317601332447444
clustering_coefficient,coherence,beta1,T0,24,0.2254263835089327,0.04480304420770906,0.22132631377483042,0.15972701462630576,0.35287312293146694,0.009145383102687052,0.20650771715336136,0.24434504986450406
clustering_coefficient,coherence,beta1,T1,24,0.22508321990238714,0.04433893343624232,0.21957249018199015,0.1610067306848217,0.3371541615201666,0.009050646888168472,0.20636053033796195,0.24380590946681233
clustering_coefficient,coherence,beta1,T2,24,0.22762969820324183,0.05119661022218214,0.22691300576193862,0.14701638571036715,0.34637353516223385,0.010450464300375297,0.2060112656958579,0.24924813071062576
clustering_coefficient,coherence,beta2,Baseline,24,0.2239461098287768,0.052907694280830225,0.21274463403621638,0.14124198431655352,0.38112013010144186,0.010799737871266821,0.20160514989084988,0.24628706976670373
clustering_coefficient,coherence,beta2,T0,24,0.23153893801658096,0.05790398041263039,0.22070000748978502,0.14612175215996515,0.403763332028129,0.011819600507254684,0.20708823147513572,0.2559896445580262
clustering_coefficient,coherence,beta2,T1,24,0.23170209896753421,0.05367991518421191,0.22378434809582223,0.13496722941203246,0.3716838404838652,0.010957366803099838,0.2090350587401487,0.2543691391949197
clustering_coefficient,coherence,beta2,T2,24,0.2293048069989997,0.05637502625036081,0.22129039496079772,0.12615239360514188,0.37897066286521885,0.011507504045782602,0.20549972117776352,0.2531098928202359
clustering_coefficient,coherence,delta,Baseline,24,0.27214334289938985,0.03656802345587994,0.27519842384811366,0.2045641957698116,0.3581823042126175,0.007464416530752716,0.2567020208357105,0.2875846649630692
clustering_coefficient,coherence,delta,T0,24,0.2720768202071427,0.03775842206610667,0.27468021726649594,0.21073681623508367,0.34256894456706605,0.007707405629550526,0.2561328368949864,0.288020803519299
clustering_coefficient,coherence,delta,T1,24,0.26100674671184837,0.04028318323978265,0.26225811917028574,0.18039812621713358,0.3290032706036782,0.008222770346041904,0.24399665025678072,0.27801684316691605
clustering_coefficient,coherence,delta,T2,24,0.26538677894582857,0.042559954854183145,0.2643449433209519,0.18025374840778355,0.34588028247616537,0.008687514405719729,0.24741528615481134,0.2833582717368458
clustering_coefficient,coherence,theta,Baseline,24,0.2546203775460454,0.04414212917359009,0.26330737307306185,0.16893800798930475,0.33770288276917204,0.009010474386276585,0.23598079113338843,0.27325996395870233
clustering_coefficient,coherence,theta,T0,24,0.2556987870674809,0.041733383994365235,0.25102140093156067,0.17502728077525906,0.3136612917499965,0.008518791335485776,0.23807632453975638,0.2733212495952054
clustering_coefficient,coherence,theta,T1,24,0.24966678615261942,0.04220230309721794,0.23968943464678244,0.17061495131809598,0.3152090410657187,0.008614509046538509,0.23184631645347378,0.267487255851765
clustering_coefficient,coherence,theta,T2,24,0.2506760609622439,0.04465682435811848,0.2518752274138307,0.16243023348502067,0.33116424608027006,0.009115536100873433,0.23181913783412247,0.2695329840903653
clustering_coefficient,wpli,alpha1,Baseline,24,0.16319341333010454,0.02875964712039709,0.16149565300128452,0.11071033321102004,0.24567285049267554,0.005870538385623037,0.1510492794214283,0.17533754723878078
clustering_coefficient,wpli,alpha1,T0,24,0.14967567345333457,0.029242355849348072,0.14682270386230628,0.10650041519489814,0.20735907453337202,0.005969070892316148,0.13732770952481396,0.16202363738185518
clustering_coefficient,wpli,alpha1,T1,24,0.1492796848037366,0.023805064279039757,0.14654697042670314,0.1093872653172842,0.20870234613027133,0.004859188398150176,0.1392276877434433,0.1593316818640299
clustering_coefficient,wpli,alpha1,T2,24,0.1552909181508972,0.028929247899151064,0.15362911431640533,0.10889096026936046,0.23795231413366547,0.005905157999616862,0.14307516811426285,0.16750666818753157
clustering_coefficient,wpli,alpha2,Baseline,24,0.17350000640029092,0.038278961625811056,0.16249406237116013,0.11974123960393636,0.26627061208888364,0.00781366032223459,0.157336218509471,0.18966379429111085
clustering_coefficient,wpli,alpha2,T0,24,0.1662878534984978,0.03421279077091608,0.1561365070613999,0.11940037243041549,0.2655204129881586,0.006983656672112161,0.15184105897517922,0.1807346480218164
clustering_coefficient,wpli,alpha2,T1,24,0.1604120597208537,0.037245133223739,0.16093828492184414,0.10847686622197224,0.28858423628532265,0.007602630983345138,0.14468481927794913,0.17613930016375828
clustering_coefficient,wpli,alpha2,T2,24,0.16621413666714277,0.03851253196133241,0.15898510411635827,0.10028834466636566,0.2682949480316356,0.007861337667324423,0.14995172067355816,0.18247655266072738
clustering_coefficient,wpli,beta1,Baseline,24,0.1700732285456715,0.04063394638391315,0.1637094719825844,0.11781058898795756,0.2947936779669853,0.008294369573016406,0.15291501780482292,0.18723143928652008
clustering_coefficient,wpli,beta1,T0,24,0.16492601793576703,0.03697829397559891,0.1583570913648203,0.11743098846777289,0.26525812540258875,0.00754816264990421,0.14931145382536187,0.18054058204617218
clustering_coefficient,wpli,beta1,T1,24,0.15202866741308935,0.025514352617995208,0.15088052820410297,0.11444281740310286,0.21494398773270357,0.005208095419294366,0.14125490118817746,0.16280243363800123
clustering_coefficient,wpli,beta1,T2,24,0.15335011498308146,0.02940639334389919,0.15245658344519325,0.09260604874498655,0.2137473248755701,0.006002554905677383,0.14093288409549376,0.16576734587066916
clustering_coefficient,wpli,beta2,Baseline,24,0.1667116098114475,0.02488920226413233,0.16747096733108746,0.11042308239311727,0.22059463595056242,0.005080487137670666,0.15620182142946898,0.17722139819342603
clustering_coefficient,wpli,beta2,T0,24,0.15697859263719124,0.03839028905124087,0.15832652650641593,0.07618486139916382,0.22316798893812928,0.007836384937791322,0.14076779529745603,0.17318938997692646
clustering_coefficient,wpli,beta2,T1,24,0.16588351223755998,0.030762502190367764,0.16602684919268007,0.10686763367784578,0.23878672903776132,0.006279369464804241,0.1528936468055597,0.17887337766956027
clustering_coefficient,wpli,beta2,T2,24,0.16037773030723265,0.03404821115559009,0.16126617460425274,0.10232460779562136,0.23805874480148306,0.006950061998811143,0.14600043166050775,0.17475502895395756
clustering_coefficient,wpli,delta,Baseline,24,0.15265628540125828,0.03921474749415164,0.1601192770633918,0.037786403906300094,0.20157505030210396,0.008004676812729731,0.13609734979366003,0.16921522100885653
clustering_coefficient,wpli,delta,T0,24,0.1555464468292885,0.03397427479333601,0.15663976934130486,0.08193878421819528,0.21792726615834085,0.0069349698020644696,0.14120036877022155,0.16989252488835546
clustering_coefficient,wpli,delta,T1,24,0.15331394353575908,0.027643753419601208,0.14943834312723223,0.09300256117411052,0.1985455020261936,0.005642757537778381,0.1416410102114844,0.16498687686003377
clustering_coefficient,wpli,delta,T2,24,0.16495140751168225,0.0241730610321881,0.16248982624371505,0.12418481786866997,0.21589001103698655,0.004934305420834708,0.15474401905074056,0.17515879597262393
clustering_coefficient,wpli,theta,Baseline,24,0.1618311504829167,0.02820510262492417,0.16072647847205732,0.11704797132403216,0.24432340735551497,0.005757342464491555,0.1499211801779575,0.17374112078787593
clustering_coefficient,wpli,theta,T0,24,0.1668531256286355,0.0332047970453222,0.16949498330929355,0.11217760202113368,0.24670206050680327,0.006777900814476159,0.15283196952610392,0.18087428173116707
clustering_coefficient,wpli,theta,T1,24,0.15771727725348783,0.036694461494036004,0.15352939606583332,0.08612427377024587,0.2325519651620037,0.007490225587216124,0.1422225650887377,0.17321198941823795
clustering_coefficient,wpli,theta,T2,24,0.16770405265638147,0.03343317615879013,0.16512020285892526,0.11647892210410948,0.25390683963856675,0.006824518505801627,0.1535864605119093,0.18182164480085364
global_efficiency,aec,alpha1,Baseline,24,0.2649617745563421,0.01662049476828353,0.2620241302557921,0.2373842205066648,0.3001301298752311,0.0033926442879076654,0.2579435551307172,0.27197999398196704
global_efficiency,aec,alpha1,T0,24,0.26377479443964086,0.013451179388147471,0.2628303589611234,0.23715093413587832,0.2842070088059949,0.002745710494966978,0.25809485952822,0.26945472935106174
global_efficiency,aec,alpha1,T1,24,0.2628419435831047,0.018794251480909453,0.2622802591100327,0.20666199894344764,0.29499372252490796,0.0038363605188146055,0.2549058271995477,0.2707780599666617
global_efficiency,aec,alpha1,T2,24,0.2603833826391468,0.01663914232302396,0.2617115827935732,0.21839607288473908,0.28885513435130455,0.0033964507040797217,0.25335728904173915,0.2674094762365544
global_efficiency,aec,alpha2,Baseline,24,0.20118418328998025,0.019683397981931604,0.2017009011097558,0.16916026941001466,0.23967675621319182,0.0040178567883217145,0.1928726132672447,0.2094957533127158
global_efficiency,aec,alpha2,T0,24,0.2025773738467838,0.02414347702767402,0.19632860038864458,0.16623818435403645,0.2498326705088555,0.004928266611200734,0.1923824776153493,0.21277227007821828
global_efficiency,aec,alpha2,T1,24,0.19828082615280254,0.016104527711727563,0.19431786316617888,0.16686718968537398,0.23922801646829528,0.003287322953520343,0.19148048050709746,0.20508117179850763
global_efficiency,aec,alpha2,T2,24,0.20302653280444516,0.017851770779384362,0.20168103090372153,0.1785968608370315,0.2437944732017454,0.003643977451218205,0.1954883911177872,0.2105646744911031
global_efficiency,aec,beta1,Baseline,24,0.13163424816468003,0.022001063454640344,0.12664669686376817,0.100064325775453,0.18475342052842456,0.004490948271871947,0.12234401384407385,0.14092448248528622
global_efficiency,aec,beta1,T0,24,0.13035878286248845,0.028459506409153332,0.12185318868417379,0.09725673921097301,0.20163238077892565,0.005809272419491101,0.1183413872609107,0.1423761784640662
global_efficiency,aec,beta1,T1,24,0.13020302588688967,0.027867458904861794,0.12319507247271298,0.09727063595235684,0.20735738671454518,0.0056884212287408925,0.11843563002078555,0.1419704217529938
global_efficiency,aec,beta1,T2,24,0.1344351066354024,0.029196618458210994,0.12938988108548427,0.09386752791672749,0.20073954919638853,0.005959734786445153,0.12210645591334349,0.1467637573574613
global_efficiency,aec,beta2,Baseline,24,0.12074826695379665,0.021058589651042233,0.11475092994605518,0.08972711442546481,0.1764880857671531,0.004298566612308995,0.11185600441735041,0.12964052949024288
global_efficiency,aec,beta2,T0,24,0.11563621059465405,0.018287528288375758,0.10913048070681382,0.08966012284502349,0.1605447254665814,0.0037329260802694696,0.10791406464957287,0.12335835653973523
global_efficiency,aec,beta2,T1,24,0.11851782156660928,0.02128625235904837,0.11869227904559669,0.08738773790168892,0.16269423236676547,0.004345038067981934,0.10952942549971798,0.1275062176335006
global_efficiency,aec,beta2,T2,24,0.12214133361154128,0.02810916968413672,0.11780542235248137,0.08645443179691506,0.2217154000352746,0.005737760234953731,0.11027187223474445,0.1340107949883381
global_efficiency,aec,delta,Baseline,24,0.23936466787459731,0.02449624873514612,0.2437319592674428,0.17215401193140722,0.2730608580854125,0.0050002758344504855,0.22902080921546686,0.24970852653372777
global_efficiency,aec,delta,T0,24,0.23617362270444317,0.02513899596696689,0.24495063747088594,0.1915878656715527,0.27354502752462906,0.00513147606374609,0.22555835569249164,0.2467888897163947
global_efficiency,aec,delta,T1,24,0.2383481403474154,0.026827958707930637,0.24115254017030147,0.17991278679972786,0.2856784419981172,0.005476234139573895,0.22701968691814925,0.24967659377668153
global_efficiency,aec,delta,T2,24,0.24071258436674947,0.022156960216767396,0.2431822225654338,0.18789454115882886,0.2845517459584523,0.004522770565185557,0.2313565206168991,0.25006864811659985
global_efficiency,aec,theta,Baseline,24,0.17528176334565163,0.0249384619583315,0.17476084998352304,0.13399915450086045,0.22405810115736452,0.005090542230643458,0.16475117441907147,0.18581235227223178
global_efficiency,aec,theta,T0,24,0.17464775434308008,0.02878131655711037,0.1728092255942215,0.1299083681148222,0.22078869468158754,0.005874961640869793,0.1624944702337748,0.18680103845238535
global_efficiency,aec,theta,T1,24,0.17961067587489607,0.023011087552957162,0.17730459042292704,0.13825582572311587,0.2151477474891485,0.00469711857760452,0.16989394578229378,0.18932740596749836
global_efficiency,aec,theta,T2,24,0.1794843189905566,0.025589937973080457,0.17951689756462177,0.14233692001231327,0.21868721844585243,0.005223524215293195,0.16867863586938214,0.19029000211173108
global_efficiency,coherence,alpha1,Baseline,24,0.23712800448994942,0.017984553834525206,0.23373549246783332,0.20374238450613175,0.2681297805962574,0.0036710816788501142,0.2295337934365262,0.24472221554337265
global_efficiency,coherence,alpha1,T0,24,0.23526619453638908,0.018625630111858787,0.23603394708024616,0.1890332023835,0.2667174571882999,0.0038019408259893,0.22740128071234345,0.24313110836043472
global_efficiency,coherence,alpha1,T1,24,0.23527310814488764,0.017262903609115376,0.23307661716701522,0.19944375046311857,0.2650142770228473,0.0035237754434319017,0.2279836232564245,0.2425625930333508
global_efficiency,coherence,alpha1,T2,24,0.23864564780293332,0.015665649720223218,0.24095193859162034,0.1977742442255078,0.2648997100136643,0.003197737358643412,0.2320306240798543,0.24526067152601233
global_efficiency,coherence,alpha2,Baseline,24,0.23270017911008245,0.014817142623199728,0.23160276929038315,0.19187750719839602,0.25816339016405143,0.003024536572740264,0.22644344851089257,0.23895690970927233
global_efficiency,coherence,alpha2,T0,24,0.2309523629647322,0.019603939716663812,0.22731545336218334,0.1927382675005094,0.27606906767636863,0.004001637437842314,0.22267434522480192,0.2392303807046625
global_efficiency,coherence,alpha2,T1,24,0.23216255921023085,0.017860240505051195,0.229924642499976,0.1890601756510878,0.2837824166485666,0.0036457063267302963,0.22462084107208735,0.23970427734837435
global_efficiency,coherence,alpha2,T2,24,0.23498177417852714,0.014186527380914034,0.23413435511912006,0.20778335321509578,0.2755601827666404,0.0028958127754384693,0.22899132904226766,0.24097221931478663
global_efficiency,coherence,beta1,Baseline,24,0.22656039987734167,0.012809852866155111,0.22488980886169446,0.1960454177817204,0.2562487365373754,0.0026148002668507204,0.22115127340559518,0.23196952634908816
global_efficiency,coherence,beta1,T0,24,0.22364039624591925,0.019166178548867208,0.22508725817401162,0.17076955974885474,0.26555661270400016,0.003912279813650101,0.21554722883532315,0.23173356365651535
global_efficiency,coherence,beta1,T1,24,0.22712821456065294,0.015812900799770255,0.22735631130067607,0.19309976188211106,0.26685257549143726,0.0032277948593904295,0.22045101215990345,0.23380541696140242
global_efficiency,coherence,beta1,T2,24,0.22807255887926506,0.01488343795999387,0.22632755877072275,0.19733517684620422,0.26530676082896654,0.0030380690516962315,0.22178783421449508,0.23435728354403504
global_efficiency,coherence,beta2,Baseline,24,0.2186735602070613,0.015315887136253724,0.22296572888326463,0.1793557702026479,0.23903368757226462,0.003126342370156527,0.21220622827026148,0.22514089214386113
global_efficiency,coherence,beta2,T0,24,0.21874043912977736,0.015485842877925867,0.22159352619183773,0.17991252939058525,0.23562879587381266,0.003161034440652612,0.21220134117732461,0.2252795370822301
global_efficiency,coherence,beta2,T1,24,0.2213066678494274,0.011540195986645513,0.22064433640257786,0.18943645005273985,0.23725278255305418,0.002355632641582982,0.21643367045806525,0.22617966524078956
global_efficiency,coherence,beta2,T2,24,0.22356310327176254,0.009819725277710767,0.22472567608990313,0.19799310920576926,0.2389377593553483,0.0020044430287251016,0.21941659694573895,0.22770960959778613
global_efficiency,coherence,delta,Baseline,24,0.22244010200466824,0.02853158247243624,0.23265724018977302,0.16532184184508977,0.26502990812534566,0.005823984884300407,0.2103922713507947,0.2344879326585418
global_efficiency,coherence,delta,T0,24,0.22342336505652338,0.03010211306541494,0.2282972355034978,0.16225782356396215,0.27072455720261535,0.006144568099152783,0.21071235749547287,0.2361343726175739
global_efficiency,coherence,delta,T1,24,0.23373500239266085,0.024747769782673453,0.23873492088164056,0.18307906234861512,0.269768141842818,0.005051617353284843,0.2232849357098632,0.24418506907545848
global_efficiency,coherence,delta,T2,24,0.22990785092558808,0.02394212139024369,0.23294422737363754,0.18621527177066732,0.2697755678198228,0.004887165063822637,0.21979797972293727,0.24001772212823888
global_efficiency,coherence,theta,Baseline,24,0.22909242501863103,0.027725902218044045,0.23626110219533225,0.16046491782902816,0.2656310660743476,0.005659526091042355,0.2173848032990311,0.24080004673823097
global_efficiency,coherence,theta,T0,24,0.22796182309872084,0.027990564297097537,0.23499498264051416,0.16546883497921508,0.26695530053361705,0.005713550011704455,0.2161424443844986,0.2397812018129431
global_efficiency,coherence,theta,T1,24,0.2339077841199284,0.024787830438134338,0.24123890873720258,0.178587934946584,0.2647075893387964,0.005059794700338227,0.22344080130591576,0.24437476693394106
global_efficiency,coherence,theta,T2,24,0.23537767612554364,0.02289087721671431,0.24114237400046487,0.1905630792038512,0.27209494743668083,0.004672580745470905,0.22571170640612775,0.24504364584495952
global_efficiency,wpli,alpha1,Baseline,24,0.1618746724143754,0.04095486658441147,0.15097974039394824,0.1156592405843947,0.2945073577417078,0.008359877134630786,0.14458094895765322,0.17916839587109756
global_efficiency,wpli,alpha1,T0,24,0.16732500254054927,0.0432030671751882,0.15296024991750676,0.1227203917546466,0.3065414976192177,0.00881878915853301,0.14908194723306897,0.18556805784802957
global_efficiency,wpli,alpha1,T1,24,0.16427320894218797,0.03804973709069461,0.15134805677162644,0.12061819952807724,0.2996684949730643,0.007766870059937758,0.14820621408356188,0.18034020380081406
global_efficiency,wpli,alpha1,T2,24,0.1586680312879851,0.03439480729373787,0.15049567832302785,0.12483283654337866,0.28480753134137987,0.007020810639251246,0.14414437792778698,0.17319168464818321
global_efficiency,wpli,alpha2,Baseline,24,0.15784794404917313,0.04499369155499995,0.15234574297097658,0.0960135470589482,0.2763697930525978,0.00918429882949354,0.13884877437917856,0.1768471137191677
global_efficiency,wpli,alpha2,T0,24,0.15562515692313292,0.05268215982964968,0.13966762812886038,0.09816710081527555,0.28186726447587823,0.010753700844199241,0.1333794318316104,0.17787088201465542
global_efficiency,wpli,alpha2,T1,24,0.1511402359969476,0.048108684567503744,0.14098617841104039,0.10137695707094692,0.29454720018449265,0.009820144115574317,0.13082572013685295,0.17145475185704223
global_efficiency,wpli,alpha2,T2,24,0.15369988582464256,0.05261539736721697,0.13376042503008834,0.10643952931338696,0.32234130565258146,0.010740073013621586,0.13148235204855802,0.1759174196007271
global_efficiency,wpli,beta1,Baseline,24,0.12997749365058617,0.0387629105976764,0.12064625900900702,0.06939998488082309,0.24087827181725746,0.007912445992452475,0.11360935203126965,0.14634563526990269
global_efficiency,wpli,beta1,T0,24,0.13255675843501225,0.043449394743218135,0.12860685185557263,0.07324848396598693,0.21392531748858856,0.008869070562804181,0.11420968811792381,0.15090382875210068
global_efficiency,wpli,beta1,T1,24,0.12729520370621447,0.04031528485690142,0.11185058632053495,0.08334417158358304,0.21682134988251348,0.008229323061196834,0.11027155192707266,0.14431885548535628
global_efficiency,wpli,beta1,T2,24,0.12614879151717473,0.03859538534627696,0.11259847099907,0.08246174491793706,0.22108038586349626,0.007878250043705801,0.10985138960747852,0.14244619342687093
global_efficiency,wpli,beta2,Baseline,24,0.1313972464799472,0.031202002375627046,0.13124849481302772,0.08896977185943371,0.19235708173151841,0.006369082064449568,0.11822179639594013,0.14457269656395424
global_efficiency,wpli,beta2,T0,24,0.12474903249803034,0.03475259607481814,0.12531371935909685,0.08085642517306808,0.21603307918712028,0.007093843968362832,0.1100742981857513,0.13942376681030938
global_efficiency,wpli,beta2,T1,24,0.1218845226104457,0.02834648221451239,0.11810303554528115,0.08792724643096146,0.20575223371394555,0.005786201452369491,0.1099148529405838,0.1338541922803076
global_efficiency,wpli,beta2,T2,24,0.1234072762995962,0.030799227131734948,0.11682406788869869,0.08040344442319397,0.20972487712147098,0.00628686591206951,0.11040190328490952,0.1364126493142829
global_efficiency,wpli,delta,Baseline,24,0.15981288537842467,0.02945499011816568,0.15868311160038567,0.12059446060734966,0.24295105674802472,0.006012474680685559,0.14737513387277265,0.17225063688407669
global_efficiency,wpli,delta,T0,24,0.161007997181395,0.02929664901929229,0.15048644615151102,0.12303692653978608,0.2352270429533239,0.005980153439222944,0.1486371072578728,0.1733788871049172
global_efficiency,wpli,delta,T1,24,0.161476586778731,0.02694262554799286,0.15921946713566837,0.11501555506979577,0.24838227593146062,0.005499640410288043,0.1500997137894205,0.1728534597680415
global_efficiency,wpli,delta,T2,24,0.1607539086788277,0.03457222637518173,0.15243114178816275,0.12012081749623915,0.2608717574586226,0.007057026157598809,0.1461553378109846,0.17535247954667077
global_efficiency,wpli,theta,Baseline,24,0.14773218529267734,0.04130951643686862,0.13354501185249001,0.08312654054450992,0.23866349275664364,0.008432269732620233,0.1302887063371863,0.16517566424816837
global_efficiency,wpli,theta,T0,24,0.1528644791619661,0.04173590043502018,0.14499139683259737,0.09467190158340415,0.24998551608736388,0.008519305001783493,0.1352409540345456,0.1704880042893866
global_efficiency,wpli,theta,T1,24,0.15506816859158762,0.041334254498586576,0.14228585772364227,0.10058662868467794,0.2455524352578093,0.008437319368323105,0.13761424366876998,0.17252209351440526
global_efficiency,wpli,theta,T2,24,0.15445253423034386,0.03750672453845107,0.14946964610142913,0.10741540005925043,0.24606935952465808,0.007656028086860836,0.1386148334628772,0.1702902349978105
mean_betweenness_centrality,aec,alpha1,Baseline,24,0.06404784958207572,0.01076820887138615,0.06564130314130312,0.037878787878787824,0.07770562770562764,0.0021980514315506,0.05950083376010609,0.06859486540404536
mean_betweenness_centrality,aec,alpha1,T0,24,0.06413119546899305,0.013936320699552064,0.0631006493506493,0.029329004329004302,0.0942640692640692,0.002844739550474139,0.058246403348244664,0.07001598758974145
mean_betweenness_centrality,aec,alpha1,T1,24,0.06528698963073959,0.012144170582291954,0.06555864770150482,0.03593073593073586,0.09383116883116875,0.002478918439661113,0.060158956134926514,0.07041502312655266
mean_betweenness_centrality,aec,alpha1,T2,24,0.062254923757899906,0.010560505110798136,0.06382962275819415,0.03428571428571427,0.0775252525252525,0.002155654078959114,0.05779561354203027,0.06671423397376955
mean_betweenness_centrality,aec,alpha2,Baseline,24,0.0674367841153555,0.01169765217277347,0.06642662892662887,0.04204545454545449,0.09083694083694079,0.0023877732509878314,0.06249729880774449,0.07237626942296652
mean_betweenness_centrality,aec,alpha2,T0,24,0.063307549703383,0.009829261718386174,0.06456787260358685,0.036850649350649314,0.08351370851370844,0.002006389646526524,0.05915701649162992,0.06745808291513608
mean_betweenness_centrality,aec,alpha2,T1,24,0.06315688087265464,0.010978511747378168,0.06650432900432898,0.04047619047619045,0.07878787878787874,0.0022409793263522874,0.05852106193440423,0.06779269981090505
mean_betweenness_centrality,aec,alpha2,T2,24,0.0647715741049074,0.010485073832533953,0.0647546897546897,0.04207251082251076,0.08950216450216447,0.0021402567337596855,0.06034411572436481,0.06919903248545
mean_betweenness_centrality,aec,beta1,Baseline,24,0.06784779192368474,0.013697548110517516,0.0705454545454545,0.0312770562770562,0.0848484848484848,0.0027960002998326464,0.062063824624702,0.07363175922266749
mean_betweenness_centrality,aec,beta1,T0,24,0.07200459510727364,0.013271974851414377,0.07120825602968453,0.04291125541125537,0.10248917748917748,0.0027091305220846513,0.0664003316351447,0.07760885857940258
mean_betweenness_centrality,aec,beta1,T1,24,0.07014748820403578,0.013467646682798269,0.07016594516594513,0.03344155844155841,0.08766233766233761,0.0027490718674118546,0.06446059976392535,0.07583437664414622
mean_betweenness_centrality,aec,beta1,T2,24,0.06863710738115496,0.01286455295477642,0.06726725655297079,0.03100649350649345,0.09422799422799416,0.002625965875684656,0.06320488308771917,0.07406933167459075
mean_betweenness_centrality,aec,beta2,Baseline,24,0.07078945283111945,0.012302449143551102,0.07320075757575753,0.032765151515151456,0.09199134199134196,0.0025112269156866767,0.06559458416049506,0.07598432150174385
mean_betweenness_centrality,aec,beta2,T0,24,0.07199851074851071,0.01583496866629498,0.07649041434755717,0.0281114718614718,0.10059523809523807,0.003232299443781881,0.06531198990497807,0.07868503159204336
